Progressive day (day),Total current (mA),Total current density (A/m2)
11.51736111,4.528301887,0.047712786
11.52083333,4.528301887,0.047712786
11.52430555,4.528301887,0.047712786
11.52777778,4.528301887,0.047712786
11.53125,4.528301887,0.047712786
11.53472222,4.528301887,0.047712786
11.53819444,4.528301887,0.047712786
11.54166666,4.528301887,0.047712786
11.54513889,4.528301887,0.047712786
11.54861111,4.528301887,0.047712786
11.55208333,4.528301887,0.047712786
11.55555555,4.528301887,0.047712786
11.55902778,4.528301887,0.047712786
11.5625,4.528301887,0.047712786
11.56597222,4.528301887,0.047712786
11.56944444,4.528301887,0.047712786
11.57291666,4.528301887,0.047712786
11.57638889,4.528301887,0.047712786
11.57986111,4.528301887,0.047712786
11.58333333,4.528301887,0.047712786
11.58680555,4.528301887,0.047712786
11.59027778,4.528301887,0.047712786
11.59375,4.528301887,0.047712786
11.59722222,4.528301887,0.047712786
11.60069444,4.528301887,0.047712786
11.60416666,4.528301887,0.047712786
11.60763889,4.528301887,0.047712786
11.61111111,4.528301887,0.047712786
11.61458333,4.528301887,0.047712786
11.61805555,4.528301887,0.047712786
11.62152778,4.528301887,0.047712786
11.625,4.528301887,0.047712786
11.62847222,4.528301887,0.047712786
11.63194444,4.528301887,0.047712786
11.63541666,4.528301887,0.047712786
11.63888889,4.528301887,0.047712786
11.64236111,4.528301887,0.047712786
11.64583333,4.528301887,0.047712786
11.64930555,4.528301887,0.047712786
11.65277778,4.528301887,0.047712786
11.65625,4.528301887,0.047712786
11.65972222,4.528301887,0.047712786
11.66319444,4.528301887,0.047712786
11.66666666,4.528301887,0.047712786
11.67013889,4.528301887,0.047712786
11.67361111,4.528301887,0.047712786
11.67708333,4.528301887,0.047712786
11.68055555,4.528301887,0.047712786
11.68402778,4.528301887,0.047712786
11.6875,4.528301887,0.047712786
11.69097222,4.528301887,0.047712786
11.69444444,4.528301887,0.047712786
11.69791666,4.528301887,0.047712786
11.70138889,4.528301887,0.047712786
11.70486111,4.528301887,0.047712786
11.70833333,4.528301887,0.047712786
11.71180555,4.528301887,0.047712786
11.71527778,4.528301887,0.047712786
11.71875,4.528301887,0.047712786
11.72222222,4.528301887,0.047712786
11.72569444,4.528301887,0.047712786
11.72916666,4.528301887,0.047712786
11.73263889,4.528301887,0.047712786
11.73611111,4.528301887,0.047712786
11.73958333,4.528301887,0.047712786
11.74305555,4.528301887,0.047712786
11.74652778,4.528301887,0.047712786
11.75,4.528301887,0.047712786
11.75347222,4.528301887,0.047712786
11.75694444,4.339622642,0.045724753
11.76041666,4.339622642,0.045724753
11.76388889,4.339622642,0.045724753
11.76736111,4.339622642,0.045724753
11.77083333,4.339622642,0.045724753
11.77430555,4.339622642,0.045724753
11.77777778,4.528301887,0.047712786
11.78125,4.339622642,0.045724753
11.78472222,4.339622642,0.045724753
11.78819444,4.339622642,0.045724753
11.79166666,4.339622642,0.045724753
11.79513889,4.339622642,0.045724753
11.79861111,4.339622642,0.045724753
11.80208333,4.339622642,0.045724753
11.80555555,4.339622642,0.045724753
11.80902778,4.339622642,0.045724753
11.8125,4.339622642,0.045724753
11.81597222,4.339622642,0.045724753
11.81944444,4.339622642,0.045724753
11.82291666,4.339622642,0.045724753
11.82638889,4.339622642,0.045724753
11.82986111,4.339622642,0.045724753
11.83333333,4.339622642,0.045724753
11.83680555,4.339622642,0.045724753
11.84027778,4.339622642,0.045724753
11.84375,4.339622642,0.045724753
11.84722222,4.339622642,0.045724753
11.85069444,5.283018868,0.055664917
11.85416666,5.283018868,0.055664917
11.85763889,5.283018868,0.055664917
11.86111111,5.283018868,0.055664917
11.86458333,5.283018868,0.055664917
11.90902778,4.716981132,0.049700819
11.9125,4.716981132,0.049700819
11.91597222,4.716981132,0.049700819
11.91944444,4.716981132,0.049700819
11.92291667,4.905660377,0.051688851
11.92638889,5.094339623,0.053676884
11.92986111,5.283018868,0.055664917
11.93333333,5.471698113,0.057652949
11.93680556,5.471698113,0.057652949
11.94027778,5.471698113,0.057652949
11.94375,5.471698113,0.057652949
11.94722222,5.471698113,0.057652949
11.95069444,5.471698113,0.057652949
11.95416667,5.471698113,0.057652949
11.95763889,5.471698113,0.057652949
11.96111111,5.471698113,0.057652949
11.96458333,5.471698113,0.057652949
11.96805556,5.471698113,0.057652949
11.97152778,5.471698113,0.057652949
11.975,5.471698113,0.057652949
11.97847222,5.471698113,0.057652949
11.98194444,5.471698113,0.057652949
11.98541667,5.471698113,0.057652949
11.98888889,5.471698113,0.057652949
11.99236111,5.471698113,0.057652949
11.99583333,5.471698113,0.057652949
11.99930556,5.471698113,0.057652949
12.00277778,5.471698113,0.057652949
12.00625,5.471698113,0.057652949
12.00972222,5.471698113,0.057652949
12.01319444,5.471698113,0.057652949
12.01666667,5.471698113,0.057652949
12.02013889,5.471698113,0.057652949
12.02361111,5.471698113,0.057652949
12.02708333,5.471698113,0.057652949
12.03055556,5.471698113,0.057652949
12.03402778,5.471698113,0.057652949
12.0375,5.471698113,0.057652949
12.04097222,5.471698113,0.057652949
12.04444444,5.471698113,0.057652949
12.04791667,5.471698113,0.057652949
12.05138889,5.471698113,0.057652949
12.05486111,5.471698113,0.057652949
12.05833333,5.471698113,0.057652949
12.06180556,5.471698113,0.057652949
12.06527778,5.471698113,0.057652949
12.06875,5.471698113,0.057652949
12.07222222,5.471698113,0.057652949
12.07569444,5.471698113,0.057652949
12.07916667,5.471698113,0.057652949
12.08263889,5.471698113,0.057652949
12.08611111,5.471698113,0.057652949
12.08958333,5.471698113,0.057652949
12.09305556,5.471698113,0.057652949
12.09652778,5.471698113,0.057652949
12.1,5.471698113,0.057652949
12.10347222,5.471698113,0.057652949
12.10694444,5.471698113,0.057652949
12.11041667,6.41509434,0.067593113
12.11388889,6.41509434,0.067593113
12.11736111,6.41509434,0.067593113
12.12083333,6.41509434,0.067593113
12.12430556,5.471698113,0.057652949
12.12777778,5.471698113,0.057652949
12.13125,5.471698113,0.057652949
12.13472222,6.41509434,0.067593113
12.13819444,6.41509434,0.067593113
12.14166667,6.41509434,0.067593113
12.14513889,6.41509434,0.067593113
12.14861111,6.41509434,0.067593113
12.15208333,6.41509434,0.067593113
12.15555556,6.41509434,0.067593113
12.15902778,6.41509434,0.067593113
12.1625,6.41509434,0.067593113
12.16597222,6.41509434,0.067593113
12.16944444,6.41509434,0.067593113
12.17291667,6.41509434,0.067593113
12.17638889,6.41509434,0.067593113
12.17986111,6.41509434,0.067593113
12.18333333,6.41509434,0.067593113
12.18680556,6.41509434,0.067593113
12.19027778,6.41509434,0.067593113
12.19375,6.41509434,0.067593113
12.19722222,6.41509434,0.067593113
12.20069444,6.41509434,0.067593113
12.20416667,6.41509434,0.067593113
12.20763889,6.41509434,0.067593113
12.21111111,6.41509434,0.067593113
12.21458333,6.41509434,0.067593113
12.21805556,6.41509434,0.067593113
12.22152778,6.41509434,0.067593113
12.225,6.41509434,0.067593113
12.22847222,6.41509434,0.067593113
12.23194444,6.41509434,0.067593113
12.23541667,6.41509434,0.067593113
12.23888889,6.41509434,0.067593113
12.24236111,6.41509434,0.067593113
12.24583333,6.41509434,0.067593113
12.24930556,6.41509434,0.067593113
12.25277778,6.41509434,0.067593113
12.25625,6.41509434,0.067593113
12.25972222,6.41509434,0.067593113
12.26319444,6.41509434,0.067593113
12.26666667,6.41509434,0.067593113
12.27013889,6.41509434,0.067593113
12.27361111,6.41509434,0.067593113
12.27708333,6.41509434,0.067593113
12.28055556,6.41509434,0.067593113
12.28402778,6.41509434,0.067593113
12.2875,6.41509434,0.067593113
12.29097222,6.41509434,0.067593113
12.29444444,6.41509434,0.067593113
12.29791667,6.41509434,0.067593113
12.30138889,6.41509434,0.067593113
12.30486111,6.41509434,0.067593113
12.30833333,6.41509434,0.067593113
12.31180556,6.41509434,0.067593113
12.31527778,6.41509434,0.067593113
12.31875,6.41509434,0.067593113
12.32222222,6.41509434,0.067593113
12.32569444,6.41509434,0.067593113
12.32916667,6.41509434,0.067593113
12.33263889,6.41509434,0.067593113
12.33611111,6.41509434,0.067593113
12.33958333,6.41509434,0.067593113
12.34305556,6.41509434,0.067593113
12.34652778,5.471698113,0.057652949
12.35,6.41509434,0.067593113
12.35347222,6.41509434,0.067593113
12.35694444,5.471698113,0.057652949
12.36041667,5.471698113,0.057652949
12.36388889,5.471698113,0.057652949
12.36736111,5.471698113,0.057652949
12.37083333,5.471698113,0.057652949
12.37430556,5.471698113,0.057652949
12.37777778,5.471698113,0.057652949
12.38125,5.471698113,0.057652949
12.38472222,5.471698113,0.057652949
12.38819444,5.471698113,0.057652949
12.39166667,5.471698113,0.057652949
12.39513889,5.471698113,0.057652949
12.39861111,5.471698113,0.057652949
12.40208333,5.471698113,0.057652949
12.40555556,5.471698113,0.057652949
12.40902778,5.471698113,0.057652949
12.4125,5.471698113,0.057652949
12.41597222,5.471698113,0.057652949
12.41944444,5.471698113,0.057652949
12.42291667,5.471698113,0.057652949
12.42638889,5.471698113,0.057652949
12.42986111,5.471698113,0.057652949
12.43333333,5.471698113,0.057652949
12.43680556,5.471698113,0.057652949
12.44027778,5.471698113,0.057652949
12.44375,5.471698113,0.057652949
12.44722222,5.471698113,0.057652949
12.45069444,5.471698113,0.057652949
12.45416667,5.471698113,0.057652949
12.45763889,5.471698113,0.057652949
12.46111111,5.471698113,0.057652949
12.46458333,5.471698113,0.057652949
12.46805556,5.471698113,0.057652949
12.47152778,5.471698113,0.057652949
12.475,5.471698113,0.057652949
12.47847222,5.471698113,0.057652949
12.48194444,5.471698113,0.057652949
12.48541667,5.471698113,0.057652949
12.48888889,5.471698113,0.057652949
12.49236111,5.471698113,0.057652949
12.49583333,5.471698113,0.057652949
12.49930556,5.471698113,0.057652949
12.50277778,5.471698113,0.057652949
12.50625,5.471698113,0.057652949
12.50972222,5.471698113,0.057652949
12.51319444,5.471698113,0.057652949
12.51666667,5.471698113,0.057652949
12.52013889,5.471698113,0.057652949
12.52361111,5.471698113,0.057652949
12.52708333,5.471698113,0.057652949
12.53055555,5.471698113,0.057652949
12.53402778,5.471698113,0.057652949
12.5375,5.471698113,0.057652949
12.54097222,5.471698113,0.057652949
12.54444444,5.471698113,0.057652949
12.54791667,5.471698113,0.057652949
12.55138889,5.471698113,0.057652949
12.55486111,5.471698113,0.057652949
12.55833333,5.471698113,0.057652949
12.56180555,5.471698113,0.057652949
12.56527778,5.471698113,0.057652949
12.56875,5.471698113,0.057652949
12.57222222,5.471698113,0.057652949
12.57569444,5.471698113,0.057652949
12.57916667,5.471698113,0.057652949
12.58263889,5.471698113,0.057652949
12.58611111,5.471698113,0.057652949
12.58958333,5.471698113,0.057652949
12.59305555,5.471698113,0.057652949
12.59652778,5.471698113,0.057652949
12.6,5.471698113,0.057652949
12.60347222,5.471698113,0.057652949
12.60694444,5.471698113,0.057652949
12.61041667,5.471698113,0.057652949
12.61388889,5.471698113,0.057652949
12.61736111,5.471698113,0.057652949
12.62083333,5.471698113,0.057652949
12.62430555,5.471698113,0.057652949
12.62777778,5.471698113,0.057652949
12.63125,5.471698113,0.057652949
12.63472222,5.471698113,0.057652949
12.63819444,5.471698113,0.057652949
12.64166667,5.471698113,0.057652949
12.64513889,5.471698113,0.057652949
12.64861111,5.471698113,0.057652949
12.65208333,5.471698113,0.057652949
12.65555555,5.471698113,0.057652949
12.65902778,5.471698113,0.057652949
12.6625,5.471698113,0.057652949
12.66597222,5.471698113,0.057652949
12.66944444,5.471698113,0.057652949
12.67291667,5.471698113,0.057652949
12.67638889,5.471698113,0.057652949
12.67986111,5.471698113,0.057652949
12.68333333,5.471698113,0.057652949
12.68680555,5.471698113,0.057652949
12.69027778,5.471698113,0.057652949
12.69375,5.471698113,0.057652949
12.69722222,5.471698113,0.057652949
12.70069444,5.471698113,0.057652949
12.70416667,5.471698113,0.057652949
12.70763889,5.471698113,0.057652949
12.71111111,5.471698113,0.057652949
12.71458333,5.471698113,0.057652949
12.71805555,5.471698113,0.057652949
12.72152778,5.471698113,0.057652949
12.725,5.471698113,0.057652949
12.72847222,5.471698113,0.057652949
12.73194444,5.471698113,0.057652949
12.73541667,5.471698113,0.057652949
12.73888889,5.471698113,0.057652949
12.74236111,5.471698113,0.057652949
12.74583333,5.471698113,0.057652949
12.74930555,5.471698113,0.057652949
12.75277778,5.471698113,0.057652949
12.75625,5.471698113,0.057652949
12.75972222,5.471698113,0.057652949
12.76319444,5.471698113,0.057652949
12.76666667,5.471698113,0.057652949
12.77013889,5.471698113,0.057652949
12.77361111,5.471698113,0.057652949
12.77708333,5.471698113,0.057652949
12.78055555,5.471698113,0.057652949
12.78402778,5.471698113,0.057652949
12.7875,5.471698113,0.057652949
12.79097222,5.471698113,0.057652949
12.79444444,5.471698113,0.057652949
12.79791667,5.471698113,0.057652949
12.80138889,5.471698113,0.057652949
12.80486111,5.471698113,0.057652949
12.80833333,5.471698113,0.057652949
12.81180555,5.471698113,0.057652949
12.81527778,5.471698113,0.057652949
12.81875,5.471698113,0.057652949
12.82222222,5.471698113,0.057652949
12.82569444,5.471698113,0.057652949
12.82916667,5.471698113,0.057652949
12.83263889,5.471698113,0.057652949
12.83611111,5.471698113,0.057652949
12.83958333,5.471698113,0.057652949
12.84305555,5.471698113,0.057652949
12.84652778,5.471698113,0.057652949
12.85,5.471698113,0.057652949
12.85347222,5.471698113,0.057652949
12.85694444,5.471698113,0.057652949
12.86041667,5.471698113,0.057652949
12.86388889,5.471698113,0.057652949
12.86736111,5.471698113,0.057652949
12.87083333,5.471698113,0.057652949
12.87430555,5.471698113,0.057652949
12.87777778,5.471698113,0.057652949
12.88125,5.471698113,0.057652949
12.88472222,5.471698113,0.057652949
12.88819444,5.471698113,0.057652949
12.89166667,5.471698113,0.057652949
12.89513889,5.471698113,0.057652949
12.89861111,5.471698113,0.057652949
12.90208333,5.471698113,0.057652949
12.90555555,5.471698113,0.057652949
12.90902778,5.471698113,0.057652949
12.9125,5.471698113,0.057652949
12.91597222,5.471698113,0.057652949
12.91944444,5.471698113,0.057652949
12.92291667,5.471698113,0.057652949
12.92638889,5.471698113,0.057652949
12.92986111,5.471698113,0.057652949
12.93333333,5.471698113,0.057652949
12.93680555,5.471698113,0.057652949
12.94027778,5.471698113,0.057652949
12.94375,5.471698113,0.057652949
12.94722222,5.471698113,0.057652949
12.95069444,5.471698113,0.057652949
12.95416667,5.471698113,0.057652949
12.95763889,5.471698113,0.057652949
12.96111111,5.471698113,0.057652949
12.96458333,5.471698113,0.057652949
12.96805555,5.471698113,0.057652949
12.97152778,5.471698113,0.057652949
12.975,5.471698113,0.057652949
12.97847222,5.471698113,0.057652949
12.98194444,5.471698113,0.057652949
12.98541667,5.471698113,0.057652949
12.98888889,5.471698113,0.057652949
12.99236111,5.471698113,0.057652949
12.99583333,5.471698113,0.057652949
12.99930555,6.41509434,0.067593113
13.00277778,6.41509434,0.067593113
13.00625,5.471698113,0.057652949
13.00972222,5.471698113,0.057652949
13.01319444,5.471698113,0.057652949
13.01666667,5.471698113,0.057652949
13.02013889,6.41509434,0.067593113
13.02361111,6.41509434,0.067593113
13.02708333,6.41509434,0.067593113
13.03055555,6.41509434,0.067593113
13.03402778,6.41509434,0.067593113
13.0375,5.471698113,0.057652949
13.04097222,6.41509434,0.067593113
13.04444444,6.41509434,0.067593113
13.04791667,6.41509434,0.067593113
13.05138889,5.471698113,0.057652949
13.05486111,5.471698113,0.057652949
13.05833333,5.471698113,0.057652949
13.06180555,5.471698113,0.057652949
13.06527778,5.471698113,0.057652949
13.06875,5.471698113,0.057652949
13.07222222,5.471698113,0.057652949
13.07569444,5.471698113,0.057652949
13.07916667,5.471698113,0.057652949
13.08263889,5.471698113,0.057652949
13.08611111,5.471698113,0.057652949
13.08958333,5.471698113,0.057652949
13.09305555,5.471698113,0.057652949
13.09652778,5.471698113,0.057652949
13.1,6.41509434,0.067593113
13.10347222,5.471698113,0.057652949
13.10694444,5.471698113,0.057652949
13.11041667,5.471698113,0.057652949
13.11388889,5.471698113,0.057652949
13.11736111,5.471698113,0.057652949
13.12083333,5.471698113,0.057652949
13.12430555,5.471698113,0.057652949
13.12777778,5.471698113,0.057652949
13.13125,5.471698113,0.057652949
13.13472222,5.471698113,0.057652949
13.13819444,5.471698113,0.057652949
13.14166667,5.471698113,0.057652949
13.14513889,5.471698113,0.057652949
13.14861111,5.471698113,0.057652949
13.15208333,5.471698113,0.057652949
13.15555555,5.471698113,0.057652949
13.15902778,5.471698113,0.057652949
13.1625,5.471698113,0.057652949
13.16597222,5.471698113,0.057652949
13.16944444,5.471698113,0.057652949
13.17291667,5.471698113,0.057652949
13.17638889,5.471698113,0.057652949
13.17986111,5.471698113,0.057652949
13.18333333,5.471698113,0.057652949
13.18680555,5.471698113,0.057652949
13.19027778,5.471698113,0.057652949
13.19375,5.471698113,0.057652949
13.19722222,6.41509434,0.067593113
13.20069444,6.41509434,0.067593113
13.20416667,6.41509434,0.067593113
13.20763889,6.41509434,0.067593113
13.21111111,5.471698113,0.057652949
13.21458333,5.471698113,0.057652949
13.21805555,5.471698113,0.057652949
13.22152778,5.471698113,0.057652949
13.225,5.471698113,0.057652949
13.22847222,5.471698113,0.057652949
13.23194444,5.471698113,0.057652949
13.23541667,5.471698113,0.057652949
13.23888889,5.471698113,0.057652949
13.24236111,5.471698113,0.057652949
13.24583333,5.471698113,0.057652949
